query,level,implicit_keywords,hard_constraints,req_flight,req_car,req_hotel,req_attraction,cities_count,implicit_keywords_count,balance,impossible,total_score
"I'm keen on a round trip voyage for 5 travelers from Lapu-Lapu to Singapore. We'll stay 3 days, need 3 hotel room(s), and our collective budget is  7400 USD",easy,[],"{'person_num': 5, 'budget': 7400, 'days': 3}","{'departure_city': 'Lapu-Lapu', 'arrival_city': ['Singapore'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 3}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm dreaming of a one way escape for 3 travelers from Toronto to Chicago. We'll stay 3 days, need 2 hotel room(s), and our collective budget is  7300 USD",easy,[],"{'person_num': 3, 'budget': 7300, 'days': 3}","{'departure_city': 'Toronto', 'arrival_city': ['Chicago'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm planning ahead for a round trip adventure for 3 travelers from Orio al Serio to Istanbul. We'll stay 3 days, need 2 hotel room(s), and our collective budget is  1100 USD",easy,[],"{'person_num': 3, 'budget': 1100, 'days': 3}","{'departure_city': 'Orio al Serio', 'arrival_city': ['Istanbul'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm looking into a one way vacation from Los Angeles to São Paulo. We are 5 travelers and we'll stay 3 days, need 3 hotel room(s), and our collective budget is  4400 USD",easy,[],"{'person_num': 5, 'budget': 4400, 'days': 3}","{'departure_city': 'Los Angeles', 'arrival_city': ['São Paulo'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 3}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm planning ahead for a one way adventure for 1 travelers from Dublin to Edinburgh. I'll stay 3 days, need 1 hotel room(s), and my collective budget is  2800 USD",easy,[],"{'person_num': 1, 'budget': 2800, 'days': 3}","{'departure_city': 'Dublin', 'arrival_city': ['Edinburgh'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Please assist with a one way travel plan from Colombo to Doha. We are 2 travelers and we'll stay 3 days, need 1 hotel room(s), and our collective budget is  1000 USD",easy,[],"{'person_num': 2, 'budget': 1000, 'days': 3}","{'departure_city': 'Colombo', 'arrival_city': ['Doha'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm looking into a one way vacation from Riyadh to Attock. We are 5 travelers and we'll stay 3 days, need 3 hotel room(s), and our collective budget is  4200 USD",easy,[],"{'person_num': 5, 'budget': 4200, 'days': 3}","{'departure_city': 'Riyadh', 'arrival_city': ['Attock'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 3}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
I'm planning a one way trip from Asunción to Ciudad de la Costa. We are 4 travelers and we'll stay for 3 days and need 2 hotel room(s). Hoping to keep the cost within 2900 USD,easy,[],"{'person_num': 4, 'budget': 2900, 'days': 3}","{'departure_city': 'Asunción', 'arrival_city': ['Ciudad de la Costa'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Help me set up a one way itinerary from New York to Oslo. We are 5 travelers and we'll stay 3 days, need 3 hotel room(s), and our collective budget is  3600 USD",easy,[],"{'person_num': 5, 'budget': 3600, 'days': 3}","{'departure_city': 'New York', 'arrival_city': ['Oslo'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 3}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm keen on a round trip voyage from Istanbul to Sarajevo. We are 2 travelers and we'll stay 3 days, need 1 hotel room(s), and our collective budget is  1300 USD",easy,[],"{'person_num': 2, 'budget': 1300, 'days': 3}","{'departure_city': 'Istanbul', 'arrival_city': ['Sarajevo'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I need advice on a round trip trek for 1 travelers from Venezia to Paris. I'll stay 3 days, need 1 hotel room(s), and my collective budget is  2400 USD",easy,[],"{'person_num': 1, 'budget': 2400, 'days': 3}","{'departure_city': 'Venezia', 'arrival_city': ['Paris'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Looking for help planning a round trip jaunt from Dublin to London. We are 4 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is  2800 USD",easy,[],"{'person_num': 4, 'budget': 2800, 'days': 3}","{'departure_city': 'Dublin', 'arrival_city': ['London'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
We are 3 travelers. I am hoping to book a one way ticket from Alicante to Belfast. Planning to spend 3 days and need 2 hotel room(s). Hoping not to exceed 1400 USD,easy,[],"{'person_num': 3, 'budget': 1400, 'days': 3}","{'departure_city': 'Alicante', 'arrival_city': ['Belfast'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm dreaming of a round trip escape from Lisbon to London. We are 3 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is  2200 USD",easy,[],"{'person_num': 3, 'budget': 2200, 'days': 3}","{'departure_city': 'Lisbon', 'arrival_city': ['London'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Want to visit Paris from Barcelona! It's 4 of us, 3 days, 2 hotel room(s), round trip flight. Can we keep it all under 8900 USD",easy,[],"{'person_num': 4, 'budget': 8900, 'days': 3}","{'departure_city': 'Barcelona', 'arrival_city': ['Paris'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm arranging a one way tour for 5 travelers from Montréal to Paris. We'll stay 3 days, need 3 hotel room(s), and our collective budget is  12500 USD",easy,[],"{'person_num': 5, 'budget': 12500, 'days': 3}","{'departure_city': 'Montréal', 'arrival_city': ['Paris'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 3}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Help me organize a trip from Riyadh to Mumbai. We'll be 5 in total, want to stay 3 days, need 3 hotel room(s), and are looking for a one way flight. We'd like to keep expenses under  1800 USD",easy,[],"{'person_num': 5, 'budget': 1800, 'days': 3}","{'departure_city': 'Riyadh', 'arrival_city': ['Mumbai'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 3}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Help me set up a one way itinerary from New York to Halifax. I'll stay 3 days, need 1 hotel room(s), and my budget is  2900 USD",easy,[],"{'person_num': 1, 'budget': 2900, 'days': 3}","{'departure_city': 'New York', 'arrival_city': ['Halifax'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm dreaming of a round trip escape for 2 travelers from Toronto to London. We'll stay 3 days, need 1 hotel room(s), and our collective budget is  1900 USD",easy,[],"{'person_num': 2, 'budget': 1900, 'days': 3}","{'departure_city': 'Toronto', 'arrival_city': ['London'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Hey! I want to go from Houston to Toronto. 1 people, 3 days, 1 hotel room(s), and a round trip flight. Can you make it work for about 2900 USD",easy,[],"{'person_num': 1, 'budget': 2900, 'days': 3}","{'departure_city': 'Houston', 'arrival_city': ['Toronto'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"We are 3 travelers. I'm arranging a round trip tour from São Paulo to Buenos Aires. I'll stay 3 days, need 2 hotel room(s), and my budget is  7100 USD",easy,[],"{'person_num': 3, 'budget': 7100, 'days': 3}","{'departure_city': 'São Paulo', 'arrival_city': ['Buenos Aires'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm dreaming of a one way escape from Málaga to Dublin. We are 3 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is  2600 USD",easy,[],"{'person_num': 3, 'budget': 2600, 'days': 3}","{'departure_city': 'Málaga', 'arrival_city': ['Dublin'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"We are 5 travelers. Seeking your help for a round trip outing from Singapore to Manila. I'll stay 3 days, need 3 hotel room(s), and my budget is  2600 USD",easy,[],"{'person_num': 5, 'budget': 2600, 'days': 3}","{'departure_city': 'Singapore', 'arrival_city': ['Manila'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 3}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Looking for help planning a one way jaunt for 1 travelers from Santiago to Buenos Aires. I'll stay 3 days, need 1 hotel room(s), and my collective budget is  2500 USD",easy,[],"{'person_num': 1, 'budget': 2500, 'days': 3}","{'departure_city': 'Santiago', 'arrival_city': ['Buenos Aires'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Help me organize a trip from Ho Chi Minh to Jakarta. We'll be 3 in total, want to stay 3 days, need 2 hotel room(s), and are looking for a round trip flight. We'd like to keep expenses under  8100 USD",easy,[],"{'person_num': 3, 'budget': 8100, 'days': 3}","{'departure_city': 'Ho Chi Minh', 'arrival_city': ['Jakarta'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm keen on a one way voyage for 1 travelers from Barcelona to Palermo. I'll stay 3 days, need 1 hotel room(s), and my collective budget is  900 USD",easy,[],"{'person_num': 1, 'budget': 900, 'days': 3}","{'departure_city': 'Barcelona', 'arrival_city': ['Palermo'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"We are 3 travelers. I'd like to arrange a one way holiday from Beijing to Hong Kong. We are 3 travelers and we'll stay 3 days, need 2 hotel room(s), and our collective budget is  1400 USD",easy,[],"{'person_num': 3, 'budget': 1400, 'days': 3}","{'departure_city': 'Beijing', 'arrival_city': ['Hong Kong'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"We are 4 travelers. I am traveling from Charlotte to London. I want to stay for 3 days and need 2 hotel room(s). Looking for a round trip flight, ideally not over 2800 USD",easy,[],"{'person_num': 4, 'budget': 2800, 'days': 3}","{'departure_city': 'Charlotte', 'arrival_city': ['London'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"We are 3 travelers. Can you help me plan a getaway from Bordeaux to Zaventem? I will stay 3 days, need 2 hotel room(s), and want a one way flight. Please keep the total cost within 1200 USD",easy,[],"{'person_num': 3, 'budget': 1200, 'days': 3}","{'departure_city': 'Bordeaux', 'arrival_city': ['Zaventem'], 'trip_type': 'one_way', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 2}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"Eager to schedule a round trip getaway from Singapore to Seoul. I'll stay 3 days, need 1 hotel room(s), and my budget is  800 USD",easy,[],"{'person_num': 1, 'budget': 800, 'days': 3}","{'departure_city': 'Singapore', 'arrival_city': ['Seoul'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
"I'm thinking about a round trip excursion for 2 travelers from São Paulo to Lisbon. We'll stay 3 days, need 1 hotel room(s), and our collective budget is  600 USD",easy,[],"{'person_num': 2, 'budget': 600, 'days': 3}","{'departure_city': 'São Paulo', 'arrival_city': ['Lisbon'], 'trip_type': 'round', 'price': ''}","{'price_per_day': '', 'car_type': '', 'capacity': ''}","{'name': '', 'price': '', 'star': '', 'rating': '', 'rooms_count': 1}",{'name': []},{'cities_count': 1},"{'implicit_keywords_count': 0, 'implicit_keyword': []}",,0.0,1
